N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
606.0,동성제약,7420.0,20.0,-0.27%,1000.0,7440.0,7440.0,7390.0
607.0,한솔테크닉스,6030.0,30.0,+0.50%,5000.0,6000.0,6040.0,5930.0
608.0,LG우,63800.0,400.0,+0.63%,5000.0,63600.0,64000.0,63300.0
609.0,NH올원리츠,4530.0,20.0,-0.44%,500.0,4565.0,4565.0,4515.0
610.0,TIGER 차이나CSI300,10500.0,25.0,-0.24%,0.0,10565.0,10565.0,10485.0
611.0,KBSTAR 국고채3년선물인버스,105000.0,50.0,+0.05%,0.0,104960.0,105000.0,104960.0
612.0,팜스코,5180.0,80.0,-1.52%,500.0,5230.0,5230.0,5150.0
613.0,TIGER 여행레저,4175.0,30.0,+0.72%,0.0,4150.0,4210.0,4135.0
614.0,이엔플러스,3255.0,70.0,+2.20%,500.0,3230.0,3325.0,3180.0
615.0,디아이,5950.0,0.0,0.00%,500.0,5950.0,5950.0,5880.0
616.0,진양홀딩스,3350.0,30.0,-0.89%,500.0,3355.0,3365.0,3340.0
617.0,NH투자증권우,9910.0,0.0,0.00%,5000.0,9900.0,9910.0,9850.0
618.0,KINDEX 중국본토CSI300,28125.0,220.0,-0.78%,0.0,28630.0,28630.0,28125.0
619.0,무학,6500.0,10.0,-0.15%,200.0,6510.0,6600.0,6480.0
620.0,신라교역,11550.0,0.0,0.00%,500.0,11350.0,11550.0,11350.0
621.0,용평리조트,3835.0,10.0,-0.26%,5000.0,3845.0,3865.0,3795.0
622.0,대영포장,1700.0,5.0,-0.29%,500.0,1700.0,1710.0,1675.0
623.0,퍼스텍,3820.0,105.0,-2.68%,500.0,3860.0,3885.0,3795.0
624.0,노루페인트,9160.0,60.0,-0.65%,500.0,9180.0,9230.0,9140.0
625.0,아남전자,2365.0,5.0,+0.21%,500.0,2345.0,2375.0,2335.0
626.0,한국주철관,7930.0,20.0,-0.25%,500.0,7950.0,7960.0,7860.0
627.0,디와이,6860.0,20.0,+0.29%,500.0,6810.0,6870.0,6780.0
628.0,이지스밸류리츠,4895.0,35.0,-0.71%,1000.0,4950.0,4950.0,4880.0
629.0,조선선재,142000.0,3000.0,-2.07%,500.0,143500.0,144000.0,141000.0
630.0,벽산,2600.0,40.0,-1.52%,500.0,2620.0,2620.0,2585.0
631.0,KODEX 골드선물(H),11500.0,75.0,-0.65%,0.0,11495.0,11510.0,11490.0
632.0,한국패러랠,2220.0,10.0,-0.45%,0.0,2230.0,2230.0,2220.0
633.0,세아특수강,20650.0,500.0,-2.36%,5000.0,20700.0,21800.0,20650.0
634.0,일성건설,3275.0,20.0,-0.61%,500.0,3250.0,3315.0,3250.0
635.0,SNT에너지,23500.0,350.0,+1.51%,500.0,23200.0,24200.0,23000.0
636.0,ARIRANG 고배당주,11295.0,90.0,-0.79%,0.0,11335.0,11335.0,11265.0
637.0,대동전자,16600.0,550.0,-3.21%,500.0,16650.0,16850.0,16450.0
638.0,하나 코스피 변동성추세 추종 양매도 ETN,6955.0,0.0,0.00%,0.0,6955.0,6955.0,6955.0
639.0,TIGER 미국MSCI리츠(합성 H),13355.0,160.0,-1.18%,0.0,13355.0,13360.0,13335.0
640.0,TIGER 글로벌메타버스액티브,6965.0,45.0,-0.64%,0.0,6965.0,6970.0,6935.0
641.0,동아타이어,12600.0,0.0,0.00%,500.0,12600.0,12600.0,12500.0
642.0,삼성물산우B,106000.0,500.0,-0.47%,100.0,106500.0,106500.0,104500.0
643.0,KBSTAR 코스피,24870.0,155.0,-0.62%,0.0,24895.0,24895.0,24800.0
644.0,KINDEX 베트남VN30(합성),21420.0,80.0,-0.37%,0.0,21480.0,21545.0,21400.0
645.0,효성ITX,14800.0,100.0,-0.67%,500.0,14900.0,14900.0,14800.0
646.0,에스엠벡셀,1530.0,0.0,0.00%,500.0,0.0,0.0,0.0
647.0,세종공업,6090.0,100.0,+1.67%,500.0,5960.0,6120.0,5890.0
648.0,영풍제지,7630.0,10.0,+0.13%,500.0,7650.0,7780.0,7520.0
649.0,유수홀딩스,6500.0,30.0,-0.46%,2500.0,6530.0,6590.0,6460.0
650.0,현대약품,5230.0,20.0,+0.38%,500.0,5140.0,5280.0,5140.0
651.0,샘표식품,36750.0,0.0,0.00%,500.0,36750.0,37000.0,36450.0
652.0,TIGER 글로벌4차산업혁신기술(합성 H),14725.0,95.0,-0.64%,0.0,14720.0,14740.0,14700.0
653.0,수산중공업,3075.0,10.0,-0.32%,500.0,3100.0,3105.0,3040.0
654.0,대창단조,5760.0,40.0,-0.69%,500.0,5840.0,5900.0,5740.0
655.0,SOL 200TR,11040.0,80.0,-0.72%,0.0,11035.0,11060.0,10985.0
656.0,KODEX 은행,6025.0,50.0,-0.82%,0.0,6010.0,6030.0,5990.0
657.0,디아이씨,4135.0,115.0,-2.71%,500.0,4190.0,4190.0,4120.0
658.0,KBSTAR iSelect메타버스,7355.0,35.0,-0.47%,0.0,7315.0,7380.0,7295.0
659.0,DB,799.0,0.0,0.00%,500.0,796.0,805.0,793.0
660.0,TIGER 헬스케어,29665.0,15.0,+0.05%,0.0,29280.0,29665.0,29280.0
661.0,한국석유,12600.0,300.0,-2.33%,500.0,12550.0,12800.0,12500.0
662.0,신원,1670.0,5.0,-0.30%,500.0,1655.0,1680.0,1655.0
663.0,서연,6750.0,20.0,-0.30%,500.0,6700.0,6770.0,6700.0
664.0,삼양통상,52800.0,0.0,0.00%,5000.0,52500.0,53000.0,52500.0
665.0,쎌마테라퓨틱스,6410.0,0.0,0.00%,500.0,0.0,0.0,0.0
666.0,KODEX TRF3070,10850.0,30.0,-0.28%,0.0,10760.0,10870.0,10760.0
667.0,노루홀딩스,11800.0,0.0,0.00%,500.0,11850.0,11850.0,11750.0
668.0,아시아나IDT,14050.0,150.0,+1.08%,500.0,13900.0,14100.0,13800.0
669.0,두산퓨얼셀1우,11650.0,300.0,-2.51%,100.0,11800.0,11800.0,11600.0
670.0,한국특강,2565.0,40.0,-1.54%,500.0,2600.0,2635.0,2560.0
671.0,화성산업,15250.0,250.0,-1.61%,5000.0,15350.0,15450.0,15250.0
672.0,종근당바이오,28150.0,50.0,-0.18%,2500.0,28200.0,28200.0,28000.0
673.0,경보제약,6450.0,0.0,0.00%,500.0,6410.0,6450.0,6380.0
674.0,성창기업지주,2205.0,0.0,0.00%,500.0,2200.0,2210.0,2180.0
675.0,에이블씨엔씨,5660.0,130.0,+2.35%,500.0,5590.0,5800.0,5480.0
676.0,센트랄모텍,17700.0,200.0,+1.14%,500.0,17350.0,17800.0,17000.0
677.0,대한화섬,114500.0,2000.0,+1.78%,5000.0,113500.0,115000.0,111500.0
678.0,신흥,16000.0,0.0,0.00%,500.0,16000.0,16000.0,15850.0
679.0,한라,4010.0,15.0,-0.37%,5000.0,4000.0,4020.0,3975.0
680.0,KBSTAR IT플러스,16015.0,50.0,-0.31%,0.0,15935.0,16020.0,15895.0
681.0,컨버즈,4100.0,0.0,0.00%,500.0,0.0,0.0,0.0
682.0,세원이앤씨,850.0,1.0,+0.12%,500.0,844.0,920.0,835.0
683.0,KODEX 배당가치,11400.0,105.0,-0.91%,0.0,11425.0,11425.0,11400.0
684.0,고려산업,5970.0,80.0,-1.32%,1000.0,5960.0,6100.0,5930.0
685.0,강남제비스코,22800.0,0.0,0.00%,1000.0,22750.0,23000.0,22750.0
686.0,삼화전기,22250.0,450.0,-1.98%,1000.0,22700.0,22700.0,22100.0
687.0,미원화학,66900.0,400.0,-0.59%,1000.0,67300.0,67300.0,66600.0
688.0,SK이노베이션우,117500.0,3000.0,-2.49%,5000.0,120500.0,120500.0,116500.0
689.0,KCTC,4820.0,0.0,0.00%,500.0,4760.0,4860.0,4760.0
690.0,샘표,50100.0,300.0,-0.60%,1000.0,50100.0,50600.0,49800.0
691.0,한신공영,12450.0,150.0,-1.19%,5000.0,12450.0,12550.0,12150.0
692.0,한컴라이프케어,5200.0,0.0,0.00%,200.0,5130.0,5200.0,5130.0
693.0,TIGER 코스닥150,11510.0,25.0,-0.22%,0.0,11505.0,11535.0,11410.0
694.0,경동도시가스,24050.0,800.0,-3.22%,2500.0,24800.0,24950.0,23750.0
695.0,KODEX 차이나항셍테크,6170.0,130.0,-2.06%,0.0,6205.0,6205.0,6140.0
696.0,한솔홀딩스,3370.0,20.0,-0.59%,1000.0,3390.0,3405.0,3360.0
697.0,STX중공업,4960.0,30.0,-0.60%,2500.0,4950.0,5120.0,4945.0
698.0,태경케미컬,12050.0,200.0,-1.63%,500.0,12100.0,12200.0,12000.0
699.0,미래에셋글로벌리츠,4810.0,25.0,-0.52%,1000.0,4865.0,4870.0,4805.0
700.0,유화증권,2455.0,15.0,+0.61%,1000.0,2440.0,2480.0,2430.0
701.0,KODEX WTI원유선물인버스(H),4470.0,200.0,+4.68%,0.0,4465.0,4475.0,4455.0
702.0,에이플러스에셋,6130.0,30.0,+0.49%,500.0,6080.0,6140.0,6030.0
703.0,광전자,2390.0,30.0,-1.24%,500.0,2420.0,2420.0,2380.0
704.0,대신증권2우B,13800.0,50.0,-0.36%,5000.0,13800.0,13800.0,13700.0
705.0,HDC현대EP,4325.0,10.0,-0.23%,500.0,4350.0,4350.0,4300.0
706.0,신일전자,1935.0,15.0,+0.78%,500.0,1920.0,1935.0,1910.0
707.0,디와이파워,12400.0,150.0,-1.20%,500.0,12500.0,12500.0,12300.0
708.0,극동유화,3890.0,5.0,-0.13%,500.0,3880.0,3920.0,3880.0
709.0,TIGER 200선물인버스2X,3240.0,35.0,+1.09%,0.0,3260.0,3270.0,3235.0
710.0,TIGER 현대차그룹+펀더멘털,22870.0,160.0,-0.69%,0.0,22850.0,22985.0,22835.0
711.0,KODEX 장기종합채권(AA-이상)액티브KAP,84685.0,0.0,0.00%,0.0,84685.0,84685.0,84685.0
712.0,황금에스티,7930.0,0.0,0.00%,500.0,7930.0,7970.0,7890.0
713.0,미창석유,77400.0,600.0,+0.78%,5000.0,76800.0,77400.0,76300.0
714.0,동양철관,1130.0,10.0,-0.88%,500.0,1135.0,1145.0,1130.0
715.0,깨끗한나라,3600.0,30.0,-0.83%,1000.0,3645.0,3650.0,3585.0
716.0,SH에너지화학,1205.0,45.0,-3.60%,500.0,1235.0,1265.0,1195.0
717.0,동방,2785.0,25.0,-0.89%,1000.0,2775.0,2795.0,2770.0
718.0,KODEX 미국S&P500선물(H),19205.0,220.0,-1.13%,0.0,19175.0,19225.0,19165.0
719.0,유니온머티리얼,3165.0,15.0,+0.48%,500.0,3140.0,3215.0,3140.0
720.0,ARIRANG 코스피TR,12585.0,90.0,-0.71%,0.0,12575.0,12585.0,12570.0
721.0,대창,1455.0,10.0,-0.68%,500.0,1465.0,1465.0,1440.0
722.0,이지스레지던스리츠,4675.0,20.0,-0.43%,1000.0,4695.0,4700.0,4665.0
723.0,KODEX 미국나스닥100레버리지(합성 H),5260.0,145.0,-2.68%,0.0,5245.0,5270.0,5230.0
724.0,이아이디,1380.0,5.0,-0.36%,200.0,1385.0,1400.0,1355.0
725.0,TRUE 코스피 양매도 5% OTM ETN,8715.0,0.0,0.00%,0.0,8715.0,8715.0,8715.0
726.0,모나리자,3560.0,40.0,-1.11%,500.0,3560.0,3600.0,3560.0
727.0,쌍방울,493.0,2.0,-0.40%,500.0,495.0,495.0,490.0
728.0,한국내화,3150.0,15.0,+0.48%,500.0,3135.0,3150.0,3095.0
729.0,마스턴프리미어리츠,4865.0,105.0,-2.11%,1000.0,4930.0,4930.0,4855.0
730.0,한국공항,40600.0,350.0,+0.87%,5000.0,40150.0,40700.0,40000.0
731.0,삼익악기,1420.0,5.0,-0.35%,500.0,1420.0,1420.0,1405.0
732.0,대신 골드 커버드콜 타겟 5%인컴 ETN(H),12830.0,0.0,0.00%,0.0,12830.0,12830.0,12830.0
733.0,NI스틸,4455.0,30.0,-0.67%,500.0,4480.0,4500.0,4435.0
734.0,한양증권,9950.0,50.0,-0.50%,5000.0,9990.0,9990.0,9920.0
735.0,미래에셋 코스피 양매도 5% OTM ETN,8410.0,0.0,0.00%,0.0,8410.0,8410.0,8410.0
736.0,대유플러스,1030.0,15.0,-1.44%,500.0,1050.0,1050.0,1020.0
737.0,TIGER 미디어컨텐츠,6915.0,10.0,-0.14%,0.0,6880.0,6950.0,6855.0
738.0,TIGER 반도체,27825.0,140.0,+0.51%,0.0,27490.0,27865.0,27370.0
739.0,만호제강,29750.0,150.0,+0.51%,1000.0,29700.0,29850.0,29250.0
740.0,광명전기,2840.0,15.0,-0.53%,500.0,2855.0,2865.0,2825.0
741.0,시디즈,61500.0,600.0,+0.99%,500.0,61500.0,62400.0,60300.0
742.0,태경비케이,4435.0,60.0,-1.33%,500.0,4470.0,4485.0,4420.0
743.0,인천도시가스,27600.0,550.0,-1.95%,5000.0,28100.0,28500.0,27600.0
744.0,대구백화점,11150.0,50.0,+0.45%,5000.0,11350.0,11350.0,10950.0
745.0,대원화성,2905.0,10.0,+0.35%,500.0,2850.0,2910.0,2850.0
746.0,KBSTAR KIS국고채30년Enhanced,70355.0,540.0,-0.76%,0.0,70650.0,70825.0,70355.0
747.0,팜젠사이언스,7540.0,30.0,+0.40%,500.0,7450.0,7570.0,7410.0
748.0,인지컨트롤스,7770.0,110.0,-1.40%,500.0,7870.0,7870.0,7650.0
749.0,KODEX 미국메타버스나스닥액티브,7085.0,55.0,-0.77%,0.0,7070.0,7085.0,7050.0
750.0,SG세계물산,586.0,2.0,+0.34%,500.0,584.0,588.0,581.0
751.0,삼성 인버스 2X 천연가스 선물 ETN C,11845.0,315.0,+2.73%,0.0,11710.0,11865.0,11710.0
752.0,신송홀딩스,9960.0,190.0,-1.87%,500.0,10000.0,10150.0,9900.0
753.0,CJ씨푸드,3255.0,0.0,0.00%,500.0,3240.0,3295.0,3235.0
754.0,대양금속,3610.0,40.0,-1.10%,500.0,3590.0,3625.0,3585.0
755.0,KBSTAR 코스닥150,11105.0,135.0,-1.20%,0.0,11130.0,11135.0,11095.0
756.0,한진중공업홀딩스,3945.0,25.0,-0.63%,5000.0,3980.0,3980.0,3900.0
757.0,한국화장품,7240.0,40.0,+0.56%,500.0,7150.0,7330.0,7140.0
758.0,HANARO 200TR,38630.0,230.0,-0.59%,0.0,38470.0,38655.0,38470.0
759.0,삼일씨엔에스,9100.0,270.0,+3.06%,1000.0,8800.0,9140.0,8760.0
760.0,KODEX 차이나과창판STAR50(합성),8275.0,25.0,-0.30%,0.0,8345.0,8345.0,8275.0
761.0,TIGER 코스피,25060.0,180.0,-0.71%,0.0,25075.0,25075.0,24985.0
762.0,KODEX 단기변동금리부채권액티브,104070.0,20.0,+0.02%,0.0,104050.0,104070.0,104050.0
763.0,와이투솔루션,722.0,4.0,-0.55%,500.0,726.0,733.0,711.0
764.0,TIGER 중국소비테마,6940.0,15.0,+0.22%,0.0,6870.0,6940.0,6870.0
765.0,KODEX 미국나스닥100선물(H),15575.0,195.0,-1.24%,0.0,15540.0,15585.0,15525.0
766.0,KODEX 국고채3년,55810.0,170.0,-0.30%,0.0,56070.0,56070.0,55760.0
767.0,크라운제과,9100.0,10.0,-0.11%,200.0,9110.0,9150.0,9030.0
768.0,한국ANKOR유전,1620.0,5.0,+0.31%,0.0,1605.0,1620.0,1605.0
769.0,휴니드,8030.0,150.0,-1.83%,5000.0,8140.0,8140.0,7910.0
770.0,웅진,1415.0,0.0,0.00%,500.0,1395.0,1415.0,1390.0
771.0,일신석재,1460.0,10.0,-0.68%,500.0,1455.0,1470.0,1445.0
772.0,세이브존I&C,2755.0,25.0,-0.90%,1000.0,2770.0,2770.0,2740.0
773.0,SK우,199000.0,4500.0,+2.31%,200.0,198500.0,200000.0,198000.0
774.0,CJ우,49650.0,200.0,-0.40%,5000.0,50500.0,50500.0,49600.0
775.0,KOSEF 단기자금,101560.0,5.0,0.00%,0.0,101570.0,101575.0,101560.0
776.0,삼원강재,2780.0,10.0,-0.36%,500.0,2790.0,2815.0,2755.0
777.0,대원전선,1540.0,0.0,0.00%,500.0,1550.0,1555.0,1530.0
778.0,카프로,2770.0,0.0,0.00%,500.0,2750.0,2800.0,2730.0
779.0,무림페이퍼,2655.0,20.0,+0.76%,2500.0,2640.0,2660.0,2610.0
780.0,삼일제약,8040.0,270.0,+3.47%,500.0,7700.0,8130.0,7700.0
781.0,남광토건,11200.0,100.0,-0.88%,5000.0,11300.0,11300.0,11050.0
782.0,IHQ,661.0,5.0,-0.75%,500.0,672.0,672.0,651.0
783.0,한솔홈데코,1360.0,5.0,-0.37%,1000.0,1360.0,1360.0,1345.0
784.0,다스코,5950.0,100.0,+1.71%,500.0,5900.0,5970.0,5810.0
785.0,크라운해태홀딩스,7350.0,70.0,-0.94%,500.0,7260.0,7410.0,7260.0
786.0,범양건영,4370.0,55.0,-1.24%,1000.0,4355.0,4400.0,4345.0
787.0,기신정기,3700.0,10.0,+0.27%,500.0,3710.0,3715.0,3690.0
788.0,삼성공조,13250.0,150.0,+1.15%,500.0,13050.0,13350.0,12850.0
789.0,신영와코루,11950.0,50.0,-0.42%,500.0,11900.0,12000.0,11900.0
790.0,유유제약,6230.0,30.0,-0.48%,1000.0,6200.0,6250.0,6190.0
791.0,인바이오젠,2010.0,10.0,-0.50%,500.0,2000.0,2020.0,1990.0
792.0,대호에이엘,2060.0,35.0,+1.73%,500.0,2000.0,2080.0,2000.0
793.0,상상인증권,986.0,4.0,-0.40%,1000.0,991.0,991.0,982.0
794.0,엔에이치스팩19호,2070.0,0.0,0.00%,100.0,2065.0,2070.0,2060.0
795.0,TRUE 레버리지 나스닥 100 ETN,21230.0,450.0,-2.08%,0.0,21110.0,21265.0,21105.0
796.0,웰바이오텍,1595.0,25.0,-1.54%,500.0,1610.0,1610.0,1580.0
797.0,조흥,176500.0,1500.0,-0.84%,5000.0,178000.0,178000.0,176000.0
798.0,SK케미칼우,50000.0,800.0,-1.57%,5000.0,50500.0,50500.0,49850.0
799.0,국제약품,5230.0,50.0,+0.97%,1000.0,5160.0,5240.0,5150.0
800.0,TIGER KRX바이오K-뉴딜,6805.0,55.0,-0.80%,0.0,6785.0,6810.0,6735.0
801.0,조광페인트,8240.0,100.0,-1.20%,500.0,8330.0,8330.0,8200.0
802.0,지엠비코리아,5530.0,30.0,-0.54%,500.0,5560.0,5560.0,5520.0
803.0,현대코퍼레이션홀딩스,11550.0,0.0,0.00%,5000.0,11550.0,11600.0,11450.0
804.0,명문제약,3090.0,5.0,+0.16%,500.0,3110.0,3110.0,3065.0
805.0,전방,62300.0,2400.0,+4.01%,5000.0,58800.0,63400.0,58500.0
806.0,TIGER 투자등급회사채액티브,99060.0,145.0,-0.15%,0.0,99160.0,99160.0,99060.0
807.0,TIGER 미국다우존스30,21520.0,180.0,-0.83%,0.0,21525.0,21535.0,21445.0
808.0,이구산업,3105.0,65.0,-2.05%,500.0,3135.0,3135.0,3080.0
809.0,한국화장품제조,22900.0,450.0,+2.00%,500.0,22450.0,23350.0,22450.0
810.0,삼호개발,4145.0,35.0,+0.85%,500.0,4105.0,4150.0,4090.0
811.0,한일철강,3880.0,0.0,0.00%,500.0,3900.0,3900.0,3845.0
812.0,삼영화학,3040.0,0.0,0.00%,500.0,3010.0,3065.0,2980.0
813.0,조비,19900.0,100.0,-0.50%,5000.0,20000.0,20200.0,19850.0
814.0,토니모리,4275.0,80.0,+1.91%,200.0,4160.0,4305.0,4130.0
815.0,STX,3580.0,60.0,-1.65%,2500.0,3605.0,3640.0,3545.0
816.0,계양전기,3140.0,10.0,-0.32%,500.0,3165.0,3165.0,3115.0
817.0,TIGER 미국채10년선물,12320.0,0.0,0.00%,0.0,12310.0,12335.0,12310.0
818.0,KODEX Fn Top10동일가중,7505.0,15.0,-0.20%,0.0,7475.0,7505.0,7465.0
819.0,KINDEX 국고채10년,85680.0,455.0,-0.53%,0.0,86105.0,86105.0,85680.0
820.0,신세계건설,25500.0,100.0,-0.39%,5000.0,25600.0,25600.0,25300.0
821.0,TRUE 레버리지 S&P500 선물 ETN(H),20320.0,460.0,-2.21%,0.0,20210.0,20335.0,20210.0
822.0,한창제지,1695.0,5.0,+0.30%,500.0,1690.0,1695.0,1680.0
823.0,한국수출포장,25250.0,0.0,0.00%,5000.0,25250.0,25350.0,25000.0
824.0,대현,2275.0,5.0,-0.22%,500.0,2280.0,2280.0,2245.0
825.0,보해양조,723.0,1.0,-0.14%,500.0,719.0,724.0,718.0
826.0,보락,1670.0,10.0,+0.60%,200.0,1670.0,1670.0,1650.0
827.0,KTis,2870.0,10.0,+0.35%,500.0,2860.0,2900.0,2850.0
828.0,대유에이텍,867.0,8.0,-0.91%,500.0,863.0,871.0,863.0
829.0,삼화왕관,46000.0,1000.0,+2.22%,5000.0,45000.0,46350.0,44800.0
830.0,KTcs,2320.0,10.0,-0.43%,500.0,2340.0,2340.0,2295.0
831.0,지투알,5960.0,40.0,-0.67%,1000.0,6000.0,6010.0,5950.0
832.0,이건산업,9000.0,90.0,+1.01%,5000.0,9000.0,9030.0,8880.0
833.0,까뮤이앤씨,2175.0,25.0,-1.14%,500.0,2190.0,2200.0,2145.0
834.0,동일고무벨트,7030.0,40.0,-0.57%,500.0,7070.0,7110.0,7010.0
835.0,대우부품,2040.0,30.0,+1.49%,500.0,2000.0,2040.0,1995.0
836.0,TIGER 차이나HSCEI,9685.0,145.0,-1.48%,0.0,9635.0,9685.0,9620.0
837.0,덕양산업,2955.0,15.0,-0.51%,500.0,2980.0,2980.0,2950.0
838.0,KBSTAR 코스닥150선물레버리지,9495.0,85.0,-0.89%,0.0,9290.0,9500.0,9290.0
839.0,KODEX 차이나CSI300,12930.0,40.0,-0.31%,0.0,12930.0,12935.0,12900.0
840.0,한세엠케이,3175.0,45.0,+1.44%,500.0,3160.0,3190.0,3160.0
841.0,새론오토모티브,4965.0,10.0,+0.20%,500.0,4955.0,4965.0,4915.0
842.0,사조씨푸드,5530.0,60.0,-1.07%,1000.0,5600.0,5600.0,5420.0
843.0,신풍제약우,43250.0,550.0,+1.29%,500.0,43100.0,43250.0,43100.0
844.0,텔코웨어,9740.0,40.0,+0.41%,500.0,9690.0,9780.0,9690.0
845.0,동방아그로,6930.0,0.0,0.00%,500.0,6930.0,6960.0,6910.0
846.0,천일고속,65900.0,100.0,+0.15%,5000.0,65400.0,66000.0,65300.0
847.0,평화산업,1715.0,25.0,-1.44%,500.0,1710.0,1735.0,1695.0
848.0,유니온,6030.0,10.0,-0.17%,500.0,6040.0,6040.0,5950.0
849.0,서울식품,251.0,1.0,-0.40%,100.0,251.0,254.0,249.0
850.0,콤텍시스템,771.0,4.0,-0.52%,500.0,776.0,777.0,769.0
851.0,두올,2830.0,5.0,+0.18%,2500.0,2825.0,2860.0,2780.0
852.0,써니전자,2680.0,0.0,0.00%,500.0,2685.0,2690.0,2665.0
853.0,플레이그램,1035.0,25.0,-2.36%,100.0,1060.0,1070.0,1025.0
854.0,KODEX 미국달러선물,11965.0,20.0,+0.17%,0.0,11965.0,11990.0,11960.0
855.0,마니커,1460.0,25.0,+1.74%,500.0,1435.0,1465.0,1420.0
856.0,부산산업,87700.0,1300.0,-1.46%,5000.0,88100.0,88100.0,87500.0
857.0,아센디오,1150.0,10.0,-0.86%,500.0,1150.0,1160.0,1145.0
858.0,TIGER 200 건설,2760.0,60.0,-2.13%,0.0,2800.0,2800.0,2745.0
859.0,KBSTAR Fn5G테크,8260.0,85.0,+1.04%,0.0,8125.0,8265.0,8115.0
860.0,큐로,400.0,2.0,-0.50%,500.0,396.0,401.0,395.0
861.0,DSR,5760.0,0.0,0.00%,500.0,5760.0,5780.0,5720.0
862.0,한국종합기술,8350.0,210.0,-2.45%,500.0,8540.0,8770.0,8320.0
863.0,진양산업,7020.0,30.0,+0.43%,500.0,6960.0,7030.0,6920.0
864.0,메타랩스,732.0,7.0,-0.95%,500.0,760.0,775.0,727.0
865.0,KODEX 차이나2차전지MSCI(합성),10840.0,65.0,-0.60%,0.0,10905.0,10920.0,10810.0
866.0,가온전선,21850.0,50.0,-0.23%,5000.0,21900.0,22000.0,21700.0
867.0,혜인,7140.0,20.0,+0.28%,500.0,7090.0,7160.0,7050.0
868.0,DRB동일,4535.0,10.0,+0.22%,500.0,4700.0,4700.0,4525.0
869.0,일진디스플,1750.0,10.0,+0.57%,500.0,1740.0,1760.0,1730.0
870.0,TIGER 원유선물인버스(H),3115.0,125.0,+4.18%,0.0,3120.0,3130.0,3105.0
871.0,페이퍼코리아,1880.0,25.0,-1.31%,500.0,1895.0,1900.0,1855.0
872.0,인터지스,3005.0,15.0,-0.50%,500.0,3020.0,3020.0,2975.0
873.0,우진플라임,4465.0,40.0,-0.89%,500.0,4505.0,4515.0,4430.0
874.0,덕성,5690.0,10.0,+0.18%,500.0,5620.0,5700.0,5620.0
875.0,오리엔트바이오,752.0,8.0,-1.05%,500.0,759.0,761.0,752.0
876.0,아모레G우,13800.0,50.0,-0.36%,500.0,13700.0,13800.0,13700.0
877.0,화승알앤에이,4680.0,100.0,-2.09%,500.0,4840.0,4840.0,4635.0
878.0,KODEX WTI원유선물(H),16365.0,815.0,-4.74%,0.0,16370.0,16420.0,16360.0
879.0,금비,88400.0,4400.0,+5.24%,5000.0,84200.0,88900.0,83000.0
880.0,대림B&Co,5290.0,20.0,-0.38%,1000.0,5310.0,5360.0,5250.0
881.0,한솔로지스틱스,3200.0,15.0,+0.47%,500.0,3180.0,3200.0,3165.0
882.0,제일연마,8780.0,60.0,-0.68%,500.0,8840.0,8990.0,8660.0
883.0,하이스틸,4390.0,90.0,+2.09%,500.0,4215.0,4480.0,4215.0
884.0,KINDEX 미국WideMoat가치주,18270.0,75.0,-0.41%,0.0,18200.0,18325.0,18200.0
885.0,미래에셋맵스리츠,4350.0,20.0,-0.46%,1000.0,4410.0,4410.0,4350.0
886.0,국동,1570.0,10.0,-0.63%,500.0,1580.0,1580.0,1550.0
887.0,유니켐,1190.0,5.0,+0.42%,500.0,1185.0,1190.0,1170.0
888.0,사조오양,9190.0,0.0,0.00%,5000.0,9190.0,9190.0,9090.0
889.0,KBSTAR 2차전지액티브,9590.0,110.0,-1.13%,0.0,9625.0,9650.0,9585.0
890.0,NH프라임리츠,4610.0,35.0,-0.75%,500.0,4645.0,4650.0,4605.0
891.0,솔루스첨단소재1우,10150.0,150.0,-1.46%,100.0,10300.0,10300.0,10100.0
892.0,KC그린홀딩스,3810.0,40.0,-1.04%,500.0,3820.0,3850.0,3805.0
893.0,KINDEX G2전기차&자율주행액티브,10280.0,100.0,-0.96%,0.0,10280.0,10325.0,10265.0
894.0,KBSTAR 미국단기투자등급회사채액티브,10250.0,20.0,+0.20%,0.0,10235.0,10260.0,10235.0
895.0,TIGER 차이나CSI300레버리지(합성),23500.0,130.0,-0.55%,0.0,23420.0,23550.0,23420.0
896.0,태평양물산,1765.0,25.0,-1.40%,500.0,1785.0,1785.0,1755.0
897.0,화승코퍼레이션,1690.0,30.0,-1.74%,500.0,1730.0,1735.0,1675.0
898.0,두산2우B,94600.0,100.0,-0.11%,5000.0,94600.0,96000.0,94200.0
899.0,핸즈코퍼레이션,3845.0,90.0,-2.29%,500.0,3790.0,3855.0,3790.0
900.0,경동인베스트,35500.0,0.0,0.00%,5000.0,35700.0,35750.0,35000.0
901.0,비상교육,6430.0,0.0,0.00%,500.0,6500.0,6500.0,6310.0
902.0,엔케이,1040.0,10.0,-0.95%,500.0,1070.0,1070.0,1035.0
903.0,CS홀딩스,71800.0,700.0,-0.97%,5000.0,72800.0,72800.0,70900.0
904.0,영흥,817.0,11.0,-1.33%,500.0,828.0,828.0,815.0
905.0,호전실업,8470.0,100.0,-1.17%,500.0,8500.0,8680.0,8410.0
906.0,영보화학,4115.0,10.0,-0.24%,500.0,4125.0,4125.0,4080.0
